_MEMBER_LN_meta,_MEMBER_N0,_LogP_LN_meta,_LogP_N0,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByGini,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,BestGiniInGroup,URL
1,0,-4.016274636271731,0.0,R-HSA-375165,M10,1,0.3006488734151058,Reactome Gene Sets,6,NCAM signaling for neurite out-growth,,-10.662895000404191,6.68763904511936,9.821350607868506,28162,63,1270,19,1.4960629921259843,0.34064331766675726,775|776|785|1281|1282|1284|1285|1291|1292|1293|2260|2534|2674|2885|4684|6711|6712|6714|8912,CACNA1C|CACNA1D|CACNB4|COL3A1|COL4A1|COL4A2|COL4A3|COL6A1|COL6A2|COL6A3|FGFR1|FYN|GFRA1|GRB2|NCAM1|SPTBN1|SPTBN2|SRC|CACNA1H,-9.672142585730185,3.0,59,0,0,0,-11.380592693534274,7.264159652457236,0.33688715818764026,
0,1,0.0,-5.591347884324468,R-HSA-8877330,M01,1,0.34828596251486,Reactome Gene Sets,6,RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs),,-7.400844702335096,15.522362204724411,9.981526932524938,28162,10,1270,7,0.5511811023622047,0.20775195239352684,861|1493|3458|3558|3559|8784|50943,RUNX1|CTLA4|IFNG|IL2|IL2RA|TNFRSF18|FOXP3,-6.5536352295048355,3.0,60,1,1,1,-7.400844702335096,15.522362204724411,0.34828596251486,
0,1,0.0,-3.4470404065091858,R-HSA-8878171,M01,1,0.27513134386269833,Reactome Gene Sets,6,Transcriptional regulation by RUNX1,,-6.362973753253732,2.7834480940928406,6.017176238577488,28162,239,1270,30,2.3622047244094486,0.426153332060097,25|595|860|861|894|1493|1514|2099|2625|3458|3558|3559|5275|5579|5588|5698|5699|5721|6233|6714|7082|7122|7161|7314|8784|9021|10413|23112|50943|122809,ABL1|CCND1|RUNX2|RUNX1|CCND2|CTLA4|CTSL|ESR1|GATA3|IFNG|IL2|IL2RA|SERPINB13|PRKCB|PRKCQ|PSMB9|PSMB10|PSME2|RPS27A|SRC|TJP1|CLDN5|TP73|UBB|TNFRSF18|SOCS3|YAP1|TNRC6B|FOXP3|SOCS4,-5.554708802820204,3.0,60,0,0,0,-7.400844702335096,15.522362204724411,0.34828596251486,
1,0,-2.0858829883373073,0.0,R-HSA-1482925,M10,1,0.1759436427825134,Reactome Gene Sets,6,Acyl chain remodelling of PG,,-3.867001259494347,7.002569415665147,5.6877846087616195,28162,19,1270,6,0.47244094488188976,0.192417062697558,5320|5322|50487|64600|79888|100137049,PLA2G2A|PLA2G5|PLA2G3|PLA2G2F|LPCAT1|PLA2G4B,-3.1792076126341473,3.0,61,0,0,0,-9.239792881923323,7.391601049868766,0.3273421324129311,
1,0,-2.6492144132018662,0.0,ko00564,M10,1,0.22596841764565223,KEGG Pathway,24,Glycerophospholipid metabolism,,-7.393152610843524,4.434960629921259,7.287858209316785,28162,95,1270,19,1.4960629921259843,0.34064331766675726,43|1607|1608|5320|5322|5833|8612|8613|11145|23646|50487|55224|56985|56994|64600|79888|85465|150763|100137049,ACHE|DGKB|DGKG|PLA2G2A|PLA2G5|PCYT2|PLPP2|PLPP3|PLAAT3|PLD3|PLA2G3|ETNK2|ADPRM|CHPT1|PLA2G2F|LPCAT1|SELENOI|GPAT2|PLA2G4B,-6.547791202427076,3.0,61,0,0,0,-9.239792881923323,7.391601049868766,0.3273421324129311,
1,0,-2.672883318745005,0.0,ko00592,M10,1,0.22773434023989303,KEGG Pathway,24,alpha-Linolenic acid metabolism,,-5.040938439840182,7.095937007874015,6.626526286836526,28162,25,1270,8,0.6299212598425197,0.2220082377535423,51|5320|5322|9415|11145|50487|64600|100137049,ACOX1|PLA2G2A|PLA2G5|FADS2|PLAAT3|PLA2G3|PLA2G2F|PLA2G4B,-4.296342569276032,3.0,61,0,0,0,-9.239792881923323,7.391601049868766,0.3273421324129311,
1,0,-2.672883318745005,0.0,hsa00592,M10,1,0.22773434023989303,KEGG Pathway,24,alpha-Linolenic acid metabolism ,,-5.040938439840182,7.095937007874015,6.626526286836526,28162,25,1270,8,0.6299212598425197,0.2220082377535423,51|5320|5322|9415|11145|50487|64600|100137049,ACOX1|PLA2G2A|PLA2G5|FADS2|PLAAT3|PLA2G3|PLA2G2F|PLA2G4B,-4.296342569276032,3.0,61,0,0,0,-9.239792881923323,7.391601049868766,0.3273421324129311,
1,0,-2.724746971406269,0.0,R-HSA-1482839,M10,1,0.23152538744868023,Reactome Gene Sets,6,Acyl chain remodelling of PE,,-5.342665407488899,6.6524409448818895,6.731482206106539,28162,30,1270,9,0.7086614173228346,0.23538198261228352,5320|5322|11145|50487|54979|63874|64600|79887|100137049,PLA2G2A|PLA2G5|PLAAT3|PLA2G3|PLAAT2|ABHD4|PLA2G2F|PLBD1|PLA2G4B,-4.580157947616046,3.0,61,0,0,0,-9.239792881923323,7.391601049868766,0.3273421324129311,
1,0,-4.791800941221019,0.0,ko00565,M10,1,0.3273421324129311,KEGG Pathway,24,Ether lipid metabolism,,-9.239792881923323,7.391601049868766,9.324934100739567,28162,45,1270,15,1.1811023622047243,0.30315302836466407,5168|5320|5322|7941|8612|8613|11145|23646|50487|56994|64600|79888|85465|133121|100137049,ENPP2|PLA2G2A|PLA2G5|PLA2G7|PLPP2|PLPP3|PLAAT3|PLD3|PLA2G3|CHPT1|PLA2G2F|LPCAT1|SELENOI|ENPP6|PLA2G4B,-8.31247517340448,3.0,61,0,0,0,-9.239792881923323,7.391601049868766,0.3273421324129311,
1,0,-4.791800941221019,0.0,hsa00565,M10,1,0.3273421324129311,KEGG Pathway,24,Ether lipid metabolism ,,-9.239792881923323,7.391601049868766,9.324934100739567,28162,45,1270,15,1.1811023622047243,0.30315302836466407,5168|5320|5322|7941|8612|8613|11145|23646|50487|56994|64600|79888|85465|133121|100137049,ENPP2|PLA2G2A|PLA2G5|PLA2G7|PLPP2|PLPP3|PLAAT3|PLD3|PLA2G3|CHPT1|PLA2G2F|LPCAT1|SELENOI|ENPP6|PLA2G4B,-8.31247517340448,3.0,61,1,1,1,-9.239792881923323,7.391601049868766,0.3273421324129311,
1,0,-2.4048010994319675,0.0,R-HSA-1483206,M10,1,0.20629708731977536,Reactome Gene Sets,6,Glycerophospholipid biosynthesis,,-5.865289367303776,3.437953976683147,6.031147014840549,28162,129,1270,20,1.5748031496062993,0.3493529564630369,43|5320|5322|5833|11145|11343|23646|50487|54979|55224|56994|63874|64600|79887|79888|80339|80736|85465|150763|100137049,ACHE|PLA2G2A|PLA2G5|PCYT2|PLAAT3|MGLL|PLD3|PLA2G3|PLAAT2|ETNK2|CHPT1|ABHD4|PLA2G2F|PLBD1|LPCAT1|PNPLA3|SLC44A4|SELENOI|GPAT2|PLA2G4B,-5.076881337457987,3.0,61,0,0,0,-9.239792881923323,7.391601049868766,0.3273421324129311,
1,0,-2.3312361560256187,0.0,R-HSA-1482788,M10,1,0.19981113521742477,Reactome Gene Sets,6,Acyl chain remodelling of PC,,-4.634970562289218,6.335658042744656,6.138547317835557,28162,28,1270,8,0.6299212598425197,0.2220082377535423,5320|5322|11145|50487|64600|79887|79888|100137049,PLA2G2A|PLA2G5|PLAAT3|PLA2G3|PLA2G2F|PLBD1|LPCAT1|PLA2G4B,-3.917305325026259,3.0,61,0,0,0,-9.239792881923323,7.391601049868766,0.3273421324129311,
1,0,-2.2298577826178905,0.0,hsa00591,M10,1,0.19038884455479899,KEGG Pathway,24,Linoleic acid metabolism ,,-5.479850324195301,6.881835460222645,6.886811446251179,28162,29,1270,9,0.7086614173228346,0.23538198261228352,246|1544|1559|5320|5322|11145|50487|64600|100137049,ALOX15|CYP1A2|CYP2C9|PLA2G2A|PLA2G5|PLAAT3|PLA2G3|PLA2G2F|PLA2G4B,-4.709656035656157,3.0,61,0,0,0,-9.239792881923323,7.391601049868766,0.3273421324129311,
1,0,-2.2298577826178905,0.0,ko00591,M10,1,0.19038884455479899,KEGG Pathway,24,Linoleic acid metabolism,,-5.479850324195301,6.881835460222645,6.886811446251179,28162,29,1270,9,0.7086614173228346,0.23538198261228352,246|1544|1559|5320|5322|11145|50487|64600|100137049,ALOX15|CYP1A2|CYP2C9|PLA2G2A|PLA2G5|PLAAT3|PLA2G3|PLA2G2F|PLA2G4B,-4.709656035656157,3.0,61,0,0,0,-9.239792881923323,7.391601049868766,0.3273421324129311,
1,0,-2.6492144132018662,0.0,hsa00564,M10,1,0.22596841764565223,KEGG Pathway,24,Glycerophospholipid metabolism ,,-7.393152610843524,4.434960629921259,7.287858209316785,28162,95,1270,19,1.4960629921259843,0.34064331766675726,43|1607|1608|5320|5322|5833|8612|8613|11145|23646|50487|55224|56985|56994|64600|79888|85465|150763|100137049,ACHE|DGKB|DGKG|PLA2G2A|PLA2G5|PCYT2|PLPP2|PLPP3|PLAAT3|PLD3|PLA2G3|ETNK2|ADPRM|CHPT1|PLA2G2F|LPCAT1|SELENOI|GPAT2|PLA2G4B,-6.547791202427076,3.0,61,0,0,0,-9.239792881923323,7.391601049868766,0.3273421324129311,
0,1,0.0,-5.4640936655915775,ko05144,M01,1,0.34529927136993566,KEGG Pathway,24,Malaria,,-16.496376020616083,9.956034067170176,13.635608582670267,28162,49,1270,22,1.7322834645669292,0.3661112309520121,948|959|1311|3039|3040|3383|3458|3569|3586|3606|3683|3689|4035|4233|6383|7043|7059|7060|7099|7124|22914|100528032,CD36|CD40LG|COMP|HBA1|HBA2|ICAM1|IFNG|IL6|IL10|IL18|ITGAL|ITGB2|LRP1|MET|SDC2|TGFB3|THBS3|THBS4|TLR4|TNF|KLRK1|KLRC4-KLRK1,-15.256747306023568,3.0,62,1,1,0,-17.579885468673208,9.956034067170176,0.34529927136993566,
0,1,0.0,-4.421204938790911,ko05143,M01,1,0.31553916310291164,KEGG Pathway,24,African trypanosomiasis,,-8.756326218798076,8.236355455568054,9.309075501317047,28162,35,1270,13,1.0236220472440944,0.2824448975998002,355|3039|3040|3383|3458|3569|3586|3606|5332|5579|7124|8542|23236,FAS|HBA1|HBA2|ICAM1|IFNG|IL6|IL10|IL18|PLCB4|PRKCB|TNF|APOL1|PLCB1,-7.853893954909133,3.0,62,0,0,0,-17.579885468673208,9.956034067170176,0.34529927136993566,
0,1,0.0,-3.593685450491443,hsa05143,M01,1,0.28230986627675647,KEGG Pathway,24,African trypanosomiasis,,-8.364164219567257,7.055619183965641,8.735887378771004,28162,44,1270,14,1.1023622047244095,0.29299030921336255,355|2194|3039|3040|3383|3458|3569|3586|3606|5332|5579|7124|8542|23236,FAS|FASN|HBA1|HBA2|ICAM1|IFNG|IL6|IL10|IL18|PLCB4|PRKCB|TNF|APOL1|PLCB1,-7.4822698003752794,3.0,62,0,0,0,-17.579885468673208,9.956034067170176,0.34529927136993566,
1,1,-2.1714992737979344,-4.906293295578138,hsa05144,M11,2,0.19319540626360032,KEGG Pathway,24,Malaria,,-17.579885468673208,9.676277738010022,13.996578661278262,28162,55,1270,24,1.889763779527559,0.38208418375105496,948|959|1311|3039|3040|3383|3458|3569|3586|3606|3683|3689|4035|4233|6383|6414|7043|7059|7060|7099|7124|10438|22914|100528032,CD36|CD40LG|COMP|HBA1|HBA2|ICAM1|IFNG|IL6|IL10|IL18|ITGAL|ITGB2|LRP1|MET|SDC2|SELENOP|TGFB3|THBS3|THBS4|TLR4|TNF|C1D|KLRK1|KLRC4-KLRK1,-16.294499263520017,3.0,62,0,0,1,-17.579885468673208,9.956034067170176,0.34529927136993566,
1,0,-4.066182405151947,0.0,ko04550,M10,1,0.3026127130789702,KEGG Pathway,24,Signaling pathways regulating pluripotency of stem cells,,-9.20137627083426,4.147804905681754,8.084855088039284,28162,139,1270,26,2.047244094488189,0.3973665289377072,90|92|208|652|657|1856|1857|2260|2264|2885|3479|3716|3718|4088|4093|4609|4617|5293|6300|7044|7474|7481|7483|8324|11211|81029,ACVR1|ACVR2A|AKT2|BMP4|BMPR1A|DVL2|DVL3|FGFR1|FGFR4|GRB2|IGF1|JAK1|JAK3|SMAD3|SMAD9|MYC|MYF5|PIK3CD|MAPK12|LEFTY2|WNT5A|WNT11|WNT9A|FZD7|FZD10|WNT5B,-8.27849017711449,3.0,63,0,0,0,-16.65314415552526,11.08740157480315,0.3207389089462678,
1,0,-3.941675209653226,0.0,hsa05224,M10,1,0.2976394729369165,KEGG Pathway,24,Breast cancer,,-14.901623342373457,4.927734033245844,10.895192525045005,28162,162,1270,36,2.8346456692913384,0.46569679472071845,208|595|1019|1856|1857|1950|1956|2064|2099|2100|2255|2256|2258|2259|2260|2885|3479|3725|4040|4041|4609|4853|4854|5293|7474|7481|7483|8324|9965|10683|11211|23462|26508|51176|81029|399694,AKT2|CCND1|CDK4|DVL2|DVL3|EGF|EGFR|ERBB2|ESR1|ESR2|FGF10|FGF11|FGF13|FGF14|FGFR1|GRB2|IGF1|JUN|LRP6|LRP5|MYC|NOTCH2|NOTCH3|PIK3CD|WNT5A|WNT11|WNT9A|FZD7|FGF19|DLL3|FZD10|HEY1|HEYL|LEF1|WNT5B|SHC4,-13.72566370765032,3.0,63,0,0,0,-16.65314415552526,11.08740157480315,0.3207389089462678,
1,0,-3.676519056047817,0.0,hsa04550,M10,1,0.28616573823071034,KEGG Pathway,24,Signaling pathways regulating pluripotency of stem cells,,-8.9410711197415,3.9132005558128764,7.852024449818353,28162,153,1270,27,2.125984251968504,0.4047733069819016,90|92|208|652|657|1856|1857|2258|2260|2264|2885|3479|3716|3718|4088|4093|4609|4617|5293|6300|7044|7474|7481|7483|8324|11211|81029,ACVR1|ACVR2A|AKT2|BMP4|BMPR1A|DVL2|DVL3|FGF13|FGFR1|FGFR4|GRB2|IGF1|JAK1|JAK3|SMAD3|SMAD9|MYC|MYF5|PIK3CD|MAPK12|LEFTY2|WNT5A|WNT11|WNT9A|FZD7|FZD10|WNT5B,-8.027993850337264,3.0,63,0,0,0,-16.65314415552526,11.08740157480315,0.3207389089462678,
1,0,-3.2895365763533047,0.0,R-HSA-9664420,M10,1,0.26687458372248285,Reactome Gene Sets,6,Killing mechanisms,,-5.2164294203109405,11.08740157480315,7.595302567286294,28162,12,1270,6,0.47244094488188976,0.192417062697558,1856|1857|3725|5599|7474|8324,DVL2|DVL3|JUN|MAPK8|WNT5A|FZD7,-4.462970089415485,3.0,63,0,0,0,-16.65314415552526,11.08740157480315,0.3207389089462678,
1,0,-3.2895365763533047,0.0,R-HSA-9673324,M10,1,0.26687458372248285,Reactome Gene Sets,6,WNT5:FZD7-mediated leishmania damping,,-5.2164294203109405,11.08740157480315,7.595302567286294,28162,12,1270,6,0.47244094488188976,0.192417062697558,1856|1857|3725|5599|7474|8324,DVL2|DVL3|JUN|MAPK8|WNT5A|FZD7,-4.462970089415485,3.0,63,0,0,0,-16.65314415552526,11.08740157480315,0.3207389089462678,
1,0,-2.1714992737979344,0.0,hsa05217,M10,1,0.18469171402253548,KEGG Pathway,24,Basal cell carcinoma ,,-6.1291724111892325,5.241317108088762,6.8420963831899195,28162,55,1270,13,1.0236220472440944,0.2824448975998002,652|1856|1857|2736|5727|7474|7481|7483|8324|11211|51176|64399|81029,BMP4|DVL2|DVL3|GLI2|PTCH1|WNT5A|WNT11|WNT9A|FZD7|FZD10|LEF1|HHIP|WNT5B,-5.329291784511163,3.0,63,0,0,0,-16.65314415552526,11.08740157480315,0.3207389089462678,
1,0,-4.57845539219806,0.0,ko05224,M10,1,0.3207389089462678,KEGG Pathway,24,Breast cancer,,-16.65314415552526,5.5437007874015745,11.879187861275192,28162,144,1270,36,2.8346456692913384,0.46569679472071845,208|595|1019|1856|1857|1950|1956|2064|2099|2100|2255|2256|2258|2259|2260|2885|3479|3725|4040|4041|4609|4853|4854|5293|7474|7481|7483|8324|9965|10683|11211|23462|26508|51176|81029|399694,AKT2|CCND1|CDK4|DVL2|DVL3|EGF|EGFR|ERBB2|ESR1|ESR2|FGF10|FGF11|FGF13|FGF14|FGFR1|GRB2|IGF1|JUN|LRP6|LRP5|MYC|NOTCH2|NOTCH3|PIK3CD|WNT5A|WNT11|WNT9A|FZD7|FGF19|DLL3|FZD10|HEY1|HEYL|LEF1|WNT5B|SHC4,-15.401933568382931,3.0,63,1,1,1,-16.65314415552526,11.08740157480315,0.3207389089462678,
1,0,-2.1714992737979344,0.0,ko05217,M10,1,0.18469171402253548,KEGG Pathway,24,Basal cell carcinoma,,-6.1291724111892325,5.241317108088762,6.8420963831899195,28162,55,1270,13,1.0236220472440944,0.2824448975998002,652|1856|1857|2736|5727|7474|7481|7483|8324|11211|51176|64399|81029,BMP4|DVL2|DVL3|GLI2|PTCH1|WNT5A|WNT11|WNT9A|FZD7|FZD10|LEF1|HHIP|WNT5B,-5.329291784511163,3.0,63,0,0,0,-16.65314415552526,11.08740157480315,0.3207389089462678,
0,1,0.0,-2.8971401894403352,R-HSA-75893,M01,1,0.24340158388204935,Reactome Gene Sets,6,TNF signaling,,-4.688461476810707,5.039727988546886,5.827745714634581,28162,44,1270,10,0.7874015748031497,0.24801599554764636,330|331|1540|6233|7124|7128|7132|7314|7375|8887,BIRC3|XIAP|CYLD|RPS27A|TNF|TNFAIP3|TNFRSF1A|UBB|USP4|TAX1BP1,-3.965959178609438,3.0,64,0,0,0,-7.005009292407525,8.528770442156269,0.344403860545331,
0,1,0.0,-2.526593016855388,R-HSA-5357786,M01,1,0.21644020298897826,Reactome Gene Sets,6,TNFR1-induced proapoptotic signaling,,-3.7550436863002434,8.528770442156269,5.900361104968517,28162,13,1270,5,0.3937007874015748,0.175721411649049,1540|7124|7128|7132|7375,CYLD|TNF|TNFAIP3|TNFRSF1A|USP4,-3.0717174724750156,3.0,64,0,0,0,-7.005009292407525,8.528770442156269,0.344403860545331,
0,1,0.0,-3.273704126607366,R-HSA-5357956,M01,1,0.2660109426447732,Reactome Gene Sets,6,TNFR1-induced NFkappaB signaling pathway,,-5.342665407488899,6.6524409448818895,6.731482206106539,28162,30,1270,9,0.7086614173228346,0.23538198261228352,330|331|1540|6233|7124|7128|7132|7314|7375,BIRC3|XIAP|CYLD|RPS27A|TNF|TNFAIP3|TNFRSF1A|UBB|USP4,-4.580157947616046,3.0,64,0,0,0,-7.005009292407525,8.528770442156269,0.344403860545331,
0,1,0.0,-3.602561406040532,R-HSA-5357905,M01,1,0.282729677720851,Reactome Gene Sets,6,Regulation of TNFR1 signaling,,-5.658644553736119,6.335658042744657,6.863958504263449,28162,35,1270,10,0.7874015748031497,0.24801599554764636,330|331|1540|6233|7124|7128|7132|7314|7375|8887,BIRC3|XIAP|CYLD|RPS27A|TNF|TNFAIP3|TNFRSF1A|UBB|USP4|TAX1BP1,-4.878249564524205,3.0,64,0,0,0,-7.005009292407525,8.528770442156269,0.344403860545331,
0,1,0.0,-5.044808793682084,R-HSA-168928,M01,1,0.33456879545219365,Reactome Gene Sets,6,DDX58/IFIH1-mediated induction of interferon-alpha/beta,,-7.005009292407525,4.653971031398853,7.156747090424163,28162,81,1270,17,1.3385826771653544,0.32247378472823396,351|1540|3093|3146|3439|5300|6233|6283|6288|7128|7314|7318|7323|8887|10010|54941|84166,APP|CYLD|UBE2K|HMGB1|IFNA1|PIN1|RPS27A|S100A12|SAA1|TNFAIP3|UBB|UBA7|UBE2D3|TAX1BP1|TANK|RNF125|NLRC5,-6.174155938076815,3.0,64,0,0,1,-7.005009292407525,8.528770442156269,0.344403860545331,
0,1,0.0,-5.426894674281671,R-HSA-936440,M01,1,0.344403860545331,Reactome Gene Sets,6,Negative regulators of DDX58/IFIH1 signaling,,-6.782778359982522,7.174201018990273,7.828258214529399,28162,34,1270,11,0.8661417322834646,0.2600181273631433,1540|3093|5300|6233|7128|7314|7318|7323|8887|54941|84166,CYLD|UBE2K|PIN1|RPS27A|TNFAIP3|UBB|UBA7|UBE2D3|TAX1BP1|RNF125|NLRC5,-5.96075243317051,3.0,64,1,1,0,-7.005009292407525,8.528770442156269,0.344403860545331,
1,0,-4.505141784827554,0.0,R-HSA-3772470,M10,1,0.318351635782379,Reactome Gene Sets,6,Negative regulation of TCF-dependent signaling by WNT ligand antagonists,,-7.090913706577844,11.826561679790025,9.114534074922718,28162,15,1270,8,0.6299212598425197,0.2220082377535423,4040|4041|6422|6423|7474|7483|22943|79412,LRP6|LRP5|SFRP1|SFRP2|WNT5A|WNT9A|DKK1|KREMEN2,-6.257376752676913,3.0,65,1,1,1,-7.090913706577844,11.826561679790025,0.318351635782379,
0,1,0.0,-5.0209247302784545,R-HSA-416476,M01,1,0.333912555828654,Reactome Gene Sets,6,G alpha (q) signalling events,,-8.478692997399765,3.285156022163896,7.326511762045813,28162,216,1270,32,2.5196850393700787,0.4397741826034734,148|185|351|747|1607|1608|1839|1902|1907|1956|2769|2786|2793|2885|5332|5580|5583|5588|6195|6197|6288|6375|6846|6915|7204|8997|10125|11343|23236|26090|54331|94235,ADRA1A|AGTR1|APP|DAGLA|DGKB|DGKG|HBEGF|LPAR1|EDN2|EGFR|GNA15|GNG4|GNGT2|GRB2|PLCB4|PRKCD|PRKCH|PRKCQ|RPS6KA1|RPS6KA3|SAA1|XCL1|XCL2|TBXA2R|TRIO|KALRN|RASGRP1|MGLL|PLCB1|ABHD12|GNG2|GNG8,-7.591754450867593,3.0,66,1,1,1,-8.478692997399765,3.285156022163896,0.333912555828654,
1,0,-4.327438524498829,0.0,R-HSA-2029481,M10,1,0.3122925313166194,Reactome Gene Sets,6,FCGR activation,,-11.689861185601824,18.479002624671917,13.160803852637857,28162,12,1270,10,0.7874015748031497,0.24801599554764636,917|919|2209|2212|2214|2268|2534|3055|6714|6850,CD3G|CD247|FCGR1A|FCGR2A|FCGR3A|FGR|FYN|HCK|SRC|SYK,-10.650045365650323,3.0,67,1,1,0,-31.117722083770882,18.479002624671917,0.3122925313166194,
0,1,0.0,-3.183692479081652,R-HSA-9664323,M01,1,0.2609766958255242,Reactome Gene Sets,6,FCGR3A-mediated IL10 synthesis,,-12.40470696878521,9.424291338582677,11.586562720512969,28162,40,1270,17,1.3385826771653544,0.32247378472823396,111|801|805|917|919|2209|2212|2214|2268|2534|3055|3586|5335|5567|5573|6714|6850,ADCY5|CALM1|CALM2|CD3G|CD247|FCGR1A|FCGR2A|FCGR3A|FGR|FYN|HCK|IL10|PLCG1|PRKACB|PRKAR1A|SRC|SYK,-11.327175059821299,3.0,67,0,0,0,-31.117722083770882,18.479002624671917,0.3122925313166194,
1,0,-2.045702123755542,0.0,R-HSA-2029485,M10,1,0.17166848254781497,Reactome Gene Sets,6,Role of phospholipids in phagocytosis,,-6.0992893181432315,7.982929133858267,7.590722050582046,28162,25,1270,9,0.7086614173228346,0.23538198261228352,917|919|2209|2212|2214|5335|5580|6850|23646,CD3G|CD247|FCGR1A|FCGR2A|FCGR3A|PLCG1|PRKCD|SYK|PLD3,-5.301892746751626,3.0,67,0,0,0,-31.117722083770882,18.479002624671917,0.3122925313166194,
0,1,0.0,-3.136274130894606,R-HSA-9664433,M01,1,0.25823652679816056,Reactome Gene Sets,6,Leishmania parasite growth and survival,,-10.609991087378324,4.067567441643758,8.69214765901947,28162,169,1270,31,2.440944881889764,0.43302295430469484,111|117|154|801|805|917|919|2209|2212|2214|2268|2534|2687|2771|2786|2793|3055|3569|3586|4627|5335|5443|5567|5573|5734|5745|6714|6850|9332|54331|94235,ADCY5|ADCYAP1R1|ADRB2|CALM1|CALM2|CD3G|CD247|FCGR1A|FCGR2A|FCGR3A|FGR|FYN|GGT5|GNAI2|GNG4|GNGT2|HCK|IL6|IL10|MYH9|PLCG1|POMC|PRKACB|PRKAR1A|PTGER4|PTH1R|SRC|SYK|CD163|GNG2|GNG8,-9.621808470036063,3.0,67,0,0,0,-31.117722083770882,18.479002624671917,0.3122925313166194,
0,1,0.0,-3.136274130894606,R-HSA-9662851,M01,1,0.25823652679816056,Reactome Gene Sets,6,Anti-inflammatory response favouring Leishmania parasite infection,,-10.609991087378324,4.067567441643758,8.69214765901947,28162,169,1270,31,2.440944881889764,0.43302295430469484,111|117|154|801|805|917|919|2209|2212|2214|2268|2534|2687|2771|2786|2793|3055|3569|3586|4627|5335|5443|5567|5573|5734|5745|6714|6850|9332|54331|94235,ADCY5|ADCYAP1R1|ADRB2|CALM1|CALM2|CD3G|CD247|FCGR1A|FCGR2A|FCGR3A|FGR|FYN|GGT5|GNAI2|GNG4|GNGT2|HCK|IL6|IL10|MYH9|PLCG1|POMC|PRKACB|PRKAR1A|PTGER4|PTH1R|SRC|SYK|CD163|GNG2|GNG8,-9.621808470036063,3.0,67,0,0,0,-31.117722083770882,18.479002624671917,0.3122925313166194,
1,1,-2.6498155549772866,-8.395775757259871,R-HSA-9658195,M11,2,0.2601019737131123,Reactome Gene Sets,6,Leishmania infection,,-31.117722083770882,5.761956723913448,16.56732114918355,28162,254,1270,66,5.196850393700787,0.6228444942836892,25|60|71|111|117|154|351|718|801|805|834|917|919|953|998|1856|1857|2209|2212|2214|2268|2534|2687|2771|2786|2793|2885|3055|3162|3552|3569|3586|3606|3725|4210|4620|4627|4644|5335|5443|5567|5573|5599|5734|5745|6714|6850|7456|7474|8324|8976|9332|10006|10092|10093|10095|10109|10152|10451|10458|10787|10810|26999|51517|54331|94235,ABL1|ACTB|ACTG1|ADCY5|ADCYAP1R1|ADRB2|APP|C3|CALM1|CALM2|CASP1|CD3G|CD247|ENTPD1|CDC42|DVL2|DVL3|FCGR1A|FCGR2A|FCGR3A|FGR|FYN|GGT5|GNAI2|GNG4|GNGT2|GRB2|HCK|HMOX1|IL1A|IL6|IL10|IL18|JUN|MEFV|MYH2|MYH9|MYO5A|PLCG1|POMC|PRKACB|PRKAR1A|MAPK8|PTGER4|PTH1R|SRC|SYK|WIPF1|WNT5A|FZD7|WASL|CD163|ABI1|ARPC5|ARPC4|ARPC1B|ARPC2|ABI2|VAV3|BAIAP2|NCKAP1|WASF3|CYFIP2|NCKIPSD|GNG2|GNG8,-29.25255228200088,3.0,67,0,0,1,-31.117722083770882,18.479002624671917,0.3122925313166194,
0,1,0.0,-3.511046043403239,R-HSA-5627117,M01,1,0.2783219256956251,Reactome Gene Sets,6,RHO GTPases Activate ROCKs,,-7.095482079106739,9.978661417322835,8.72897920168374,28162,20,1270,9,0.7086614173228346,0.23538198261228352,388|1072|4627|4629|4637|4659|10627|79784|103910,RHOB|CFL1|MYH9|MYH11|MYL6|PPP1R12A|MYL12A|MYH14|MYL12B,-6.261046894312907,3.0,68,0,0,0,-10.080605072419749,10.559430071241096,0.3304167132786313,
0,1,0.0,-4.8968075176124835,R-HSA-5627123,M01,1,0.3304167132786313,Reactome Gene Sets,6,RHO GTPases activate PAKs,,-8.661140462922885,10.163451443569555,9.759609398765708,28162,24,1270,11,0.8661417322834646,0.2600181273631433,801|805|998|2017|4627|4629|4637|4659|10627|79784|103910,CALM1|CALM2|CDC42|CTTN|MYH9|MYH11|MYL6|PPP1R12A|MYL12A|MYH14|MYL12B,-7.7628942023512995,3.0,68,1,1,0,-10.080605072419749,10.559430071241096,0.3304167132786313,
0,1,0.0,-2.9434412470328133,R-HSA-400685,M01,1,0.24641437836751434,Reactome Gene Sets,6,Sema4D in semaphorin signaling,,-8.427441355238786,9.756913385826772,9.519113578073084,28162,25,1270,11,0.8661417322834646,0.2600181273631433,388|2064|4233|4627|4629|4637|9826|10507|10627|79784|103910,RHOB|ERBB2|MET|MYH9|MYH11|MYL6|ARHGEF11|SEMA4D|MYL12A|MYH14|MYL12B,-7.542527495273029,3.0,68,0,0,0,-10.080605072419749,10.559430071241096,0.3304167132786313,
