Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0051482,positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway,19_GO:0023052 signaling,-5.4,98,17,30211,32,29,3,10,5.7,796|2911|3814,CALCA|GRM1|KISS1,-3.2
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:1903522,regulation of blood circulation,19_GO:0032501 multicellular organismal process,-5.4,20,9.6,30211,256,29,5,17,7,796|4624|4634|4635|219537,CALCA|MYH6|MYL3|MYL4|SMTNL1,-3.2
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6809371,Formation of the cornified envelope,,-5.1,32,11,30211,130,29,4,14,6.4,3887|51350|54474|374454,KRT81|KRT76|KRT20|KRT77,-3
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9660821,ADORA2B mediated anti-inflammatory cytokines production,,-5.1,31,11,30211,134,29,4,14,6.4,796|2691|7253|387129,CALCA|GHRH|TSHR|NPSR1,-2.9
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-418555,G alpha (s) signalling events,,-5,29,10,30211,145,29,4,14,6.4,796|2691|7253|387129,CALCA|GHRH|TSHR|NPSR1,-2.8
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0051480,regulation of cytosolic calcium ion concentration,19_GO:0065007 biological regulation,-4.9,16,8.6,30211,316,29,5,17,7,796|2911|3062|3814|387129,CALCA|GRM1|HCRTR2|KISS1|NPSR1,-2.8
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0006875,cellular metal ion homeostasis,19_GO:0065007 biological regulation,-4.9,11,7.6,30211,550,29,6,21,7.5,796|1356|2911|3062|3814|387129,CALCA|CP|GRM1|HCRTR2|KISS1|NPSR1,-2.8
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),,-4.8,16,8.3,30211,335,29,5,17,7,2693|3062|3814|7253|387129,GHSR|HCRTR2|KISS1|TSHR|NPSR1,-2.7
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9662851,Anti-inflammatory response favouring Leishmania parasite infection,,-4.7,25,9.6,30211,169,29,4,14,6.4,796|2691|7253|387129,CALCA|GHRH|TSHR|NPSR1,-2.6
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9664433,Leishmania parasite growth and survival,,-4.7,25,9.6,30211,169,29,4,14,6.4,796|2691|7253|387129,CALCA|GHRH|TSHR|NPSR1,-2.6
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0055065,metal ion homeostasis,19_GO:0065007 biological regulation,-4.6,10,7.1,30211,618,29,6,21,7.5,796|1356|2911|3062|3814|387129,CALCA|CP|GRM1|HCRTR2|KISS1|NPSR1,-2.6
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0030003,cellular cation homeostasis,19_GO:0065007 biological regulation,-4.6,10,7.1,30211,620,29,6,21,7.5,796|1356|2911|3062|3814|387129,CALCA|CP|GRM1|HCRTR2|KISS1|NPSR1,-2.5
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0006873,cellular ion homeostasis,19_GO:0065007 biological regulation,-4.6,9.8,7,30211,635,29,6,21,7.5,796|1356|2911|3062|3814|387129,CALCA|CP|GRM1|HCRTR2|KISS1|NPSR1,-2.5
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0008015,blood circulation,19_GO:0032501 multicellular organismal process,-4.4,13,7.5,30211,400,29,5,17,7,796|4624|4634|4635|219537,CALCA|MYH6|MYL3|MYL4|SMTNL1,-2.4
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-375276,Peptide ligand-binding receptors,,-4.4,21,8.7,30211,201,29,4,14,6.4,2693|3062|3814|387129,GHSR|HCRTR2|KISS1|NPSR1,-2.4
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0055080,cation homeostasis,19_GO:0065007 biological regulation,-4.4,9,6.6,30211,692,29,6,21,7.5,796|1356|2911|3062|3814|387129,CALCA|CP|GRM1|HCRTR2|KISS1|NPSR1,-2.3
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0008016,regulation of heart contraction,19_GO:0032501 multicellular organismal process,-4.4,20,8.6,30211,207,29,4,14,6.4,796|4624|4634|4635,CALCA|MYH6|MYL3|MYL4,-2.3
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0098771,inorganic ion homeostasis,19_GO:0065007 biological regulation,-4.3,8.9,6.6,30211,702,29,6,21,7.5,796|1356|2911|3062|3814|387129,CALCA|CP|GRM1|HCRTR2|KISS1|NPSR1,-2.3
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0006874,cellular calcium ion homeostasis,19_GO:0065007 biological regulation,-4.3,12,7.3,30211,422,29,5,17,7,796|2911|3062|3814|387129,CALCA|GRM1|HCRTR2|KISS1|NPSR1,-2.3
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0043462,regulation of ATP-dependent activity,19_GO:0065007 biological regulation,-4.3,43,11,30211,73,29,3,10,5.7,4624|4634|4635,MYH6|MYL3|MYL4,-2.3
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6805567,Keratinization,,-4.3,19,8.4,30211,214,29,4,14,6.4,3887|51350|54474|374454,KRT81|KRT76|KRT20|KRT77,-2.3
_FINAL_MCODE_ALL,WikiPathways,27,WP24,Peptide GPCRs,,-4.3,42,11,30211,75,29,3,10,5.7,2693|3062|7253,GHSR|HCRTR2|TSHR,-2.3
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0060048,cardiac muscle contraction,19_GO:0032501 multicellular organismal process,-4.3,42,11,30211,75,29,3,10,5.7,4624|4634|4635,MYH6|MYL3|MYL4,-2.3
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0055074,calcium ion homeostasis,19_GO:0065007 biological regulation,-4.3,12,7.1,30211,435,29,5,17,7,796|2911|3062|3814|387129,CALCA|GRM1|HCRTR2|KISS1|NPSR1,-2.3
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0048644,muscle organ morphogenesis,19_GO:0032502 developmental process,-4.2,39,11,30211,80,29,3,10,5.7,4624|4634|219537,MYH6|MYL3|SMTNL1,-2.2
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0055082,cellular chemical homeostasis,19_GO:0065007 biological regulation,-4.2,8.4,6.3,30211,746,29,6,21,7.5,796|1356|2911|3062|3814|387129,CALCA|CP|GRM1|HCRTR2|KISS1|NPSR1,-2.2
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,19_GO:0023052 signaling,-4.2,18,8.1,30211,229,29,4,14,6.4,796|2691|2911|7253,CALCA|GHRH|GRM1|TSHR,-2.2
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0072503,cellular divalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-4.2,11,7,30211,456,29,5,17,7,796|2911|3062|3814|387129,CALCA|GRM1|HCRTR2|KISS1|NPSR1,-2.2
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0050801,ion homeostasis,19_GO:0065007 biological regulation,-4.2,8.3,6.3,30211,754,29,6,21,7.5,796|1356|2911|3062|3814|387129,CALCA|CP|GRM1|HCRTR2|KISS1|NPSR1,-2.2
_FINAL_MCODE_ALL,KEGG Pathway,24,hsa04260,Cardiac muscle contraction,,-4.1,36,10,30211,87,29,3,10,5.7,4624|4634|4635,MYH6|MYL3|MYL4,-2.1
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0072507,divalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-4.1,11,6.8,30211,478,29,5,17,7,796|2911|3062|3814|387129,CALCA|GRM1|HCRTR2|KISS1|NPSR1,-2.1
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0060047,heart contraction,19_GO:0032501 multicellular organismal process,-4,34,9.8,30211,92,29,3,10,5.7,4624|4634|4635,MYH6|MYL3|MYL4,-2.1
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0003013,circulatory system process,19_GO:0032501 multicellular organismal process,-4,11,6.6,30211,492,29,5,17,7,796|4624|4634|4635|219537,CALCA|MYH6|MYL3|MYL4|SMTNL1,-2.1
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9658195,Leishmania infection,,-4,16,7.6,30211,254,29,4,14,6.4,796|2691|7253|387129,CALCA|GHRH|TSHR|NPSR1,-2.1
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0007204,positive regulation of cytosolic calcium ion concentration,19_GO:0065007 biological regulation,-3.8,15,7.2,30211,281,29,4,14,6.4,796|2911|3814|387129,CALCA|GRM1|KISS1|NPSR1,-1.9
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0003015,heart process,19_GO:0032501 multicellular organismal process,-3.8,29,9,30211,108,29,3,10,5.7,4624|4634|4635,MYH6|MYL3|MYL4,-1.9
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0007218,neuropeptide signaling pathway,19_GO:0023052 signaling,-3.8,29,9,30211,108,29,3,10,5.7,796|3062|387129,CALCA|HCRTR2|NPSR1,-1.9
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-8957275,Post-translational protein phosphorylation,,-3.8,29,9,30211,108,29,3,10,5.7,213|335|1356,ALB|APOA1|CP,-1.9
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-977225,Amyloid fiber formation,,-3.8,28,8.9,30211,111,29,3,10,5.7,335|796|8331,APOA1|CALCA|H2AC14,-1.9
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0007610,behavior,19_GO:0007610 behavior,-3.7,9.3,6.1,30211,563,29,5,17,7,796|2693|2911|3062|387129,CALCA|GHSR|GRM1|HCRTR2|NPSR1,-1.9
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),,-3.6,25,8.3,30211,125,29,3,10,5.7,213|335|1356,ALB|APOA1|CP,-1.8
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0030029,actin filament-based process,19_GO:0009987 cellular process,-3.6,8.7,5.9,30211,602,29,5,17,7,2693|4624|4626|4629|219537,GHSR|MYH6|MYH8|MYH11|SMTNL1,-1.7
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0051046,regulation of secretion,19_GO:0051179 localization,-3.6,8.6,5.9,30211,606,29,5,17,7,2691|2693|3814|54474|387129,GHRH|GHSR|KISS1|KRT20|NPSR1,-1.7
_FINAL_MCODE_ALL,KEGG Pathway,24,hsa04270,Vascular smooth muscle contraction,,-3.5,23,8,30211,134,29,3,10,5.7,72|796|4629,ACTG2|CALCA|MYH11,-1.7
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,19_GO:0023052 signaling,-3.5,22,7.8,30211,141,29,3,10,5.7,796|2691|7253,CALCA|GHRH|TSHR,-1.6
_FINAL_MCODE_ALL,KEGG Pathway,24,hsa04261,Adrenergic signaling in cardiomyocytes,,-3.4,21,7.5,30211,150,29,3,10,5.7,4624|4634|4635,MYH6|MYL3|MYL4,-1.6
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0006937,regulation of muscle contraction,19_GO:0032501 multicellular organismal process,-3.2,18,7,30211,170,29,3,10,5.7,796|2693|4634,CALCA|GHSR|MYL3,-1.4
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0048738,cardiac muscle tissue development,19_GO:0032502 developmental process,-3.2,18,7,30211,173,29,3,10,5.7,4624|4629|4634,MYH6|MYH11|MYL3,-1.4
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0090276,regulation of peptide hormone secretion,19_GO:0023052 signaling,-3.2,18,6.9,30211,177,29,3,10,5.7,2691|2693|3814,GHRH|GHSR|KISS1,-1.4
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0002791,regulation of peptide secretion,19_GO:0051179 localization,-3.2,17,6.8,30211,180,29,3,10,5.7,2691|2693|3814,GHRH|GHSR|KISS1,-1.4
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0090087,regulation of peptide transport,19_GO:0051179 localization,-3.1,17,6.8,30211,183,29,3,10,5.7,2691|2693|3814,GHRH|GHSR|KISS1,-1.4
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0031667,response to nutrient levels,19_GO:0050896 response to stimulus,-3.1,9.5,5.6,30211,437,29,4,14,6.4,213|2691|2693|54474,ALB|GHRH|GHSR|KRT20,-1.4
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0009991,response to extracellular stimulus,19_GO:0050896 response to stimulus,-3,8.9,5.3,30211,470,29,4,14,6.4,213|2691|2693|54474,ALB|GHRH|GHSR|KRT20,-1.3
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0061061,muscle structure development,19_GO:0032502 developmental process,-3,8.7,5.3,30211,480,29,4,14,6.4,4624|4629|4634|219537,MYH6|MYH11|MYL3|SMTNL1,-1.2
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0010817,regulation of hormone levels,19_GO:0065007 biological regulation,-2.9,8.4,5.2,30211,496,29,4,14,6.4,126|2691|2693|3814,ADH1C|GHRH|GHSR|KISS1,-1.2
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0046883,regulation of hormone secretion,19_GO:0023052 signaling,-2.9,14,5.9,30211,231,29,3,10,5.7,2691|2693|3814,GHRH|GHSR|KISS1,-1.2
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0097435,supramolecular fiber organization,19_GO:0009987 cellular process,-2.8,8,5,30211,522,29,4,14,6.4,2693|4624|4629|54474,GHSR|MYH6|MYH11|KRT20,-1.1
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0030036,actin cytoskeleton organization,19_GO:0009987 cellular process,-2.8,7.7,4.9,30211,540,29,4,14,6.4,2693|4624|4629|219537,GHSR|MYH6|MYH11|SMTNL1,-1.1
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0090257,regulation of muscle system process,19_GO:0032501 multicellular organismal process,-2.8,13,5.7,30211,250,29,3,10,5.7,796|2693|4634,CALCA|GHSR|MYL3,-1.1
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:1903530,regulation of secretion by cell,19_GO:0051179 localization,-2.7,7.6,4.8,30211,549,29,4,14,6.4,2691|2693|3814|54474,GHRH|GHSR|KISS1|KRT20,-1.1
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0048729,tissue morphogenesis,19_GO:0032502 developmental process,-2.7,7.5,4.8,30211,554,29,4,14,6.4,72|4624|4634|7053,ACTG2|MYH6|MYL3|TGM3,-1.1
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0007517,muscle organ development,19_GO:0032502 developmental process,-2.6,11,5.2,30211,285,29,3,10,5.7,4624|4634|219537,MYH6|MYL3|SMTNL1,-0.96
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0014706,striated muscle tissue development,19_GO:0032502 developmental process,-2.6,11,5.2,30211,287,29,3,10,5.7,4624|4629|4634,MYH6|MYH11|MYL3,-0.96
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0060537,muscle tissue development,19_GO:0032502 developmental process,-2.5,10,5,30211,306,29,3,10,5.7,4624|4629|4634,MYH6|MYH11|MYL3,-0.9
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0048638,regulation of developmental growth,19_GO:0040007 growth,-2.4,9.5,4.8,30211,329,29,3,10,5.7,2691|2693|4624,GHRH|GHSR|MYH6,-0.83
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2262752,Cellular responses to stress,,-2.2,5.5,3.9,30211,757,29,4,14,6.4,213|335|6132|8331,ALB|APOA1|RPL8|H2AC14,-0.7
_FINAL_MCODE_ALL,Reactome Gene Sets,6,R-HSA-8953897,Cellular responses to stimuli,,-2.2,5.4,3.8,30211,771,29,4,14,6.4,213|335|6132|8331,ALB|APOA1|RPL8|H2AC14,-0.68
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0007268,chemical synaptic transmission,19_GO:0023052 signaling,-2.2,7.9,4.3,30211,396,29,3,10,5.7,2911|3062|9127,GRM1|HCRTR2|P2RX6,-0.66
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0098916,anterograde trans-synaptic signaling,19_GO:0023052 signaling,-2.2,7.9,4.3,30211,396,29,3,10,5.7,2911|3062|9127,GRM1|HCRTR2|P2RX6,-0.66
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0048732,gland development,19_GO:0032502 developmental process,-2.2,7.8,4.2,30211,401,29,3,10,5.7,335|2691|51350,APOA1|GHRH|KRT76,-0.66
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0099537,trans-synaptic signaling,19_GO:0023052 signaling,-2.1,7.6,4.2,30211,413,29,3,10,5.7,2911|3062|9127,GRM1|HCRTR2|P2RX6,-0.63
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0050804,modulation of chemical synaptic transmission,19_GO:0023052 signaling,-2.1,7.3,4.1,30211,428,29,3,10,5.7,2693|2911|3814,GHSR|GRM1|KISS1,-0.6
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0099177,regulation of trans-synaptic signaling,19_GO:0023052 signaling,-2.1,7.3,4.1,30211,429,29,3,10,5.7,2693|2911|3814,GHSR|GRM1|KISS1,-0.59
_FINAL_MCODE_ALL,GO Biological Processes,19,GO:0099536,synaptic signaling,19_GO:0023052 signaling,-2.1,7.1,4,30211,442,29,3,10,5.7,2911|3062|9127,GRM1|HCRTR2|P2RX6,-0.57
_FINAL_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-397014,Muscle contraction,,-13,1.5e+02,30,30211,197,6,6,1e+02,15,72|4624|4626|4629|4634|4635,ACTG2|MYH6|MYH8|MYH11|MYL3|MYL4,-9.1
_FINAL_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-390522,Striated Muscle Contraction,,-11,5.6e+02,47,30211,36,6,4,67,19,4624|4626|4634|4635,MYH6|MYH8|MYL3|MYL4,-7.1
_FINAL_SUB1_MCODE_1,WikiPathways,27,WP383,Striated muscle contraction pathway,,-10,5.3e+02,46,30211,38,6,4,67,19,4624|4626|4634|4635,MYH6|MYH8|MYL3|MYL4,-7.1
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:0006936,muscle contraction,19_GO:0032501 multicellular organismal process,-9.9,1.1e+02,23,30211,227,6,5,83,15,4624|4626|4629|4634|4635,MYH6|MYH8|MYH11|MYL3|MYL4,-6.6
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:0003012,muscle system process,19_GO:0032501 multicellular organismal process,-9.4,90,21,30211,281,6,5,83,15,4624|4626|4629|4634|4635,MYH6|MYH8|MYH11|MYL3|MYL4,-6.2
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:0006941,striated muscle contraction,19_GO:0032501 multicellular organismal process,-8.7,1.9e+02,27,30211,106,6,4,67,19,4624|4626|4634|4635,MYH6|MYH8|MYL3|MYL4,-5.6
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:0002026,regulation of the force of heart contraction,19_GO:0032501 multicellular organismal process,-7.9,5.8e+02,42,30211,26,6,3,50,20,4624|4634|4635,MYH6|MYL3|MYL4,-5
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:0043462,regulation of ATP-dependent activity,19_GO:0065007 biological regulation,-6.6,2.1e+02,25,30211,73,6,3,50,20,4624|4634|4635,MYH6|MYL3|MYL4,-4
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:0060048,cardiac muscle contraction,19_GO:0032501 multicellular organismal process,-6.5,2e+02,24,30211,75,6,3,50,20,4624|4634|4635,MYH6|MYL3|MYL4,-4
_FINAL_SUB1_MCODE_1,KEGG Pathway,24,hsa04260,Cardiac muscle contraction,,-6.3,1.7e+02,23,30211,87,6,3,50,20,4624|4634|4635,MYH6|MYL3|MYL4,-3.9
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:0060047,heart contraction,19_GO:0032501 multicellular organismal process,-6.3,1.6e+02,22,30211,92,6,3,50,20,4624|4634|4635,MYH6|MYL3|MYL4,-3.8
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:0003015,heart process,19_GO:0032501 multicellular organismal process,-6.1,1.4e+02,20,30211,108,6,3,50,20,4624|4634|4635,MYH6|MYL3|MYL4,-3.7
_FINAL_SUB1_MCODE_1,KEGG Pathway,24,hsa04261,Adrenergic signaling in cardiomyocytes,,-5.6,1e+02,17,30211,150,6,3,50,20,4624|4634|4635,MYH6|MYL3|MYL4,-3.3
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:0048738,cardiac muscle tissue development,19_GO:0032502 developmental process,-5.4,87,16,30211,173,6,3,50,20,4624|4629|4634,MYH6|MYH11|MYL3,-3.2
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:0008016,regulation of heart contraction,19_GO:0032501 multicellular organismal process,-5.2,73,15,30211,207,6,3,50,20,4624|4634|4635,MYH6|MYL3|MYL4,-3
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:1903522,regulation of blood circulation,19_GO:0032501 multicellular organismal process,-4.9,59,13,30211,256,6,3,50,20,4624|4634|4635,MYH6|MYL3|MYL4,-2.8
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:0014706,striated muscle tissue development,19_GO:0032502 developmental process,-4.8,53,12,30211,287,6,3,50,20,4624|4629|4634,MYH6|MYH11|MYL3,-2.7
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:0060537,muscle tissue development,19_GO:0032502 developmental process,-4.7,49,12,30211,306,6,3,50,20,4624|4629|4634,MYH6|MYH11|MYL3,-2.6
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:0008015,blood circulation,19_GO:0032501 multicellular organismal process,-4.3,38,10,30211,400,6,3,50,20,4624|4634|4635,MYH6|MYL3|MYL4,-2.3
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:0061061,muscle structure development,19_GO:0032502 developmental process,-4.1,31,9.5,30211,480,6,3,50,20,4624|4629|4634,MYH6|MYH11|MYL3,-2.1
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:0003013,circulatory system process,19_GO:0032501 multicellular organismal process,-4.1,31,9.4,30211,492,6,3,50,20,4624|4634|4635,MYH6|MYL3|MYL4,-2.1
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:0007507,heart development,19_GO:0032502 developmental process,-4,28,8.9,30211,542,6,3,50,20,4624|4629|4634,MYH6|MYH11|MYL3,-2
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:0048729,tissue morphogenesis,19_GO:0032502 developmental process,-3.9,27,8.8,30211,554,6,3,50,20,72|4624|4634,ACTG2|MYH6|MYL3,-2
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:0044057,regulation of system process,19_GO:0032501 multicellular organismal process,-3.9,26,8.6,30211,573,6,3,50,20,4624|4634|4635,MYH6|MYL3|MYL4,-2
_FINAL_SUB1_MCODE_1,GO Biological Processes,19,GO:0030029,actin filament-based process,19_GO:0009987 cellular process,-3.8,25,8.4,30211,602,6,3,50,20,4624|4626|4629,MYH6|MYH8|MYH11,-1.9
_FINAL_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-416476,G alpha (q) signalling events,,-11,1.4e+02,26,30211,216,5,5,1e+02,18,2693|2911|3062|3814|387129,GHSR|GRM1|HCRTR2|KISS1|NPSR1,-7.1
_FINAL_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-500792,GPCR ligand binding,,-9.1,65,18,30211,467,5,5,1e+02,18,2693|2911|3062|3814|387129,GHSR|GRM1|HCRTR2|KISS1|NPSR1,-5.9
_FINAL_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-388396,GPCR downstream signalling,,-8.4,48,15,30211,629,5,5,1e+02,18,2693|2911|3062|3814|387129,GHSR|GRM1|HCRTR2|KISS1|NPSR1,-5.4
_FINAL_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-372790,Signaling by GPCR,,-8.2,43,14,30211,704,5,5,1e+02,18,2693|2911|3062|3814|387129,GHSR|GRM1|HCRTR2|KISS1|NPSR1,-5.2
_FINAL_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-375276,Peptide ligand-binding receptors,,-8,1.2e+02,22,30211,201,5,4,80,18,2693|3062|3814|387129,GHSR|HCRTR2|KISS1|NPSR1,-5.1
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0051480,regulation of cytosolic calcium ion concentration,19_GO:0065007 biological regulation,-7.2,76,17,30211,316,5,4,80,18,2911|3062|3814|387129,GRM1|HCRTR2|KISS1|NPSR1,-4.4
_FINAL_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),,-7.1,72,17,30211,335,5,4,80,18,2693|3062|3814|387129,GHSR|HCRTR2|KISS1|NPSR1,-4.4
_FINAL_SUB1_MCODE_2,KEGG Pathway,24,hsa04080,Neuroactive ligand-receptor interaction,,-7,68,16,30211,353,5,4,80,18,2693|2911|3062|3814,GHSR|GRM1|HCRTR2|KISS1,-4.3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0050795,regulation of behavior,19_GO:0007610 behavior,-6.9,2.6e+02,28,30211,69,5,3,60,22,2693|3062|387129,GHSR|HCRTR2|NPSR1,-4.3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0006874,cellular calcium ion homeostasis,19_GO:0065007 biological regulation,-6.7,57,15,30211,422,5,4,80,18,2911|3062|3814|387129,GRM1|HCRTR2|KISS1|NPSR1,-4.2
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0055074,calcium ion homeostasis,19_GO:0065007 biological regulation,-6.7,56,15,30211,435,5,4,80,18,2911|3062|3814|387129,GRM1|HCRTR2|KISS1|NPSR1,-4.1
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0072503,cellular divalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-6.6,53,14,30211,456,5,4,80,18,2911|3062|3814|387129,GRM1|HCRTR2|KISS1|NPSR1,-4.1
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0007631,feeding behavior,19_GO:0007610 behavior,-6.6,2e+02,24,30211,90,5,3,60,22,2693|3062|387129,GHSR|HCRTR2|NPSR1,-4.1
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0072507,divalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-6.5,51,14,30211,478,5,4,80,18,2911|3062|3814|387129,GRM1|HCRTR2|KISS1|NPSR1,-4
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,19_GO:0023052 signaling,-6.5,1.8e+02,23,30211,99,5,3,60,22,2911|3062|3814,GRM1|HCRTR2|KISS1,-4
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0006875,cellular metal ion homeostasis,19_GO:0065007 biological regulation,-6.3,44,13,30211,550,5,4,80,18,2911|3062|3814|387129,GRM1|HCRTR2|KISS1|NPSR1,-3.8
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0007610,behavior,19_GO:0007610 behavior,-6.2,43,13,30211,563,5,4,80,18,2693|2911|3062|387129,GHSR|GRM1|HCRTR2|NPSR1,-3.8
